playerID,yearID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,BB,SO,ERA,IBB
bakerst01,9905,7,16,84,26,0,0,6,711,262,135,127,131,21.88,7.0
bakerto01,7746,3,9,68,9,3,0,2,519,195,91,92,58,28.46,0.0
bakerto02,1963,0,1,10,1,0,0,0,54,20,6,7,14,3.0,0.0
balasmi01,1938,0,0,1,0,0,0,0,4,3,1,0,0,6.75,0.0
baldsja01,17687,48,41,457,0,0,0,60,2112,687,289,298,555,40.64,67.0
baldwda01,11813,6,11,176,0,0,0,22,674,190,77,89,164,19.830000000000002,13.0
baldwha01,3849,3,1,11,2,1,0,0,104,45,17,12,5,13.280000000000001,0.0
baldwja01,24001,79,74,266,202,7,2,2,3968,1443,737,486,844,84.23,19.0
baldwki01,1885,0,0,2,1,0,0,0,12,5,4,6,1,9.0,0.0
baldwla01,13210,73,41,118,116,112,9,1,3051,921,322,233,582,27.56,0.0
baldwma01,13230,154,165,346,328,295,14,5,8407,2695,1050,1307,1349,35.019999999999996,0.0
baldwof01,1908,1,3,4,4,0,0,0,44,16,10,11,5,6.14,0.0
baldwri01,5928,4,7,105,0,0,0,7,548,173,73,75,86,10.16,14.0
balejo01,14027,3,7,109,12,0,0,1,521,183,90,75,148,49.9,6.0
balesco01,12065,8,17,88,22,0,0,0,602,210,122,91,157,33.410000000000004,3.0
balfogr01,26114,30,23,534,1,0,0,84,1619,406,209,252,571,75.75,14.0
ballaje01,13932,41,53,197,118,10,2,2,2320,914,405,229,244,36.47,22.0
balleja01,11922,4,9,94,5,0,0,6,469,169,91,79,117,42.57,14.0
ballima01,1971,1,2,18,0,0,0,0,104,30,18,13,25,4.67,1.0
ballowi01,7707,19,20,99,27,10,0,2,989,398,187,168,109,20.830000000000002,0.0
balsato01,1962,0,1,18,0,0,0,0,88,34,21,20,27,6.44,2.0
bambege01,5862,0,0,10,1,0,0,1,43,25,15,10,3,34.56,0.0
bandaan01,4035,3,3,11,5,0,0,0,121,38,23,13,35,9.64,1.0
bandosa01,1979,0,0,1,0,0,0,0,9,3,2,0,0,6.0,0.0
baneed01,5924,7,13,44,25,1,0,2,504,182,87,84,80,12.89,2.0
baneydi01,5916,4,1,42,3,0,0,3,271,98,43,30,38,12.280000000000001,4.0
bankhda01,5848,9,5,52,13,2,1,4,460,161,111,110,111,28.13,0.0
bankhsc01,19905,57,48,267,110,7,3,1,2703,876,418,289,614,49.39,26.0
banksbi01,3791,1,3,5,4,3,0,0,90,49,27,17,10,10.57,0.0
banksjo01,8034,4,8,27,19,1,0,0,358,143,75,42,55,32.76,6.0
bankswi01,19961,33,39,181,84,1,1,2,1831,632,322,302,428,63.77,16.0
bannibr01,10040,37,50,117,114,2,0,0,2002,724,377,224,384,24.959999999999997,8.0
bannifl01,29762,134,143,431,363,62,16,0,7164,2320,1078,846,1723,63.69,39.0
bannoji01,5682,0,1,3,1,0,0,0,27,18,12,8,2,28.5,0.0
bantaja01,7794,14,12,69,19,3,1,5,614,176,86,113,116,22.86,0.0
banuema01,2015,1,4,7,6,0,0,0,79,30,15,12,19,5.13,0.0
baptitr01,1998,0,1,13,0,0,0,0,81,34,17,11,11,5.67,1.0
barbajo01,6051,1,3,44,0,0,0,0,145,49,33,28,40,23.85,1.0
barbebr02,7988,5,8,26,16,0,0,1,279,111,70,45,59,35.86,3.0
barbefr01,3817,1,1,4,2,1,0,0,52,26,12,7,1,13.04,0.0
barbest01,31477,121,106,466,272,59,21,13,5997,1818,747,950,1309,73.57,59.0
barbest02,3941,1,0,22,2,0,0,2,117,34,22,31,18,10.780000000000001,3.0
barcelo01,6003,5,3,43,1,0,0,0,198,67,33,18,42,17.4,3.0
barclcu01,5874,10,9,44,29,5,2,0,598,214,77,55,73,60.25,7.0
bardda01,10055,10,19,211,10,0,0,5,772,193,105,121,252,24.13,10.0
bardlu01,2018,0,0,8,0,0,0,0,35,10,7,5,13,5.4,1.0
barera01,9874,16,26,88,49,9,3,1,1020,398,181,120,145,28.130000000000003,14.0
barfijo01,5970,8,8,65,11,0,0,2,418,153,73,39,53,15.379999999999999,6.0
barfocl01,5771,8,10,86,5,2,1,5,751,293,114,66,49,12.82,0.0
bargagr01,5953,2,3,33,4,0,0,0,166,67,39,25,23,20.229999999999997,2.0
bargecy01,13375,46,63,151,111,78,5,9,2927,1010,386,334,297,31.62,0.0
barkbr01,1995,0,0,3,0,0,0,0,7,2,0,1,0,0.0,0.0
barkele01,23775,74,76,248,194,35,7,5,3971,1289,639,513,975,51.269999999999996,20.0
barkeri01,1999,0,0,5,0,0,0,0,15,6,4,4,3,7.2,1.0
barklbr01,1998,0,0,6,0,0,0,0,33,16,12,9,2,9.82,1.0
barklje01,3969,0,3,24,0,0,0,1,135,43,27,16,34,12.02,3.0
barlomi01,13846,10,6,133,2,0,0,6,740,279,127,104,96,31.7,15.0
barlosc01,2018,1,1,6,0,0,0,0,45,16,6,3,15,3.6,0.0
barnach01,3855,0,7,24,6,1,0,0,212,103,43,20,8,11.829999999999998,0.0
barnebo01,1924,0,0,2,0,0,0,0,14,14,10,0,1,19.29,0.0
barnebr01,11954,14,22,116,56,2,0,3,1219,364,178,204,275,27.09,8.0
barneda01,2016,0,1,1,0,0,0,0,3,1,1,0,1,9.0,0.0
barneda02,6051,6,9,119,0,0,0,0,362,109,58,51,114,13.21,2.0
barnefr01,3859,0,2,6,3,0,0,0,52,23,15,16,2,15.23,0.0
barnefr02,5875,1,3,15,3,0,0,1,110,40,24,34,30,15.6,1.0
barneja01,6051,3,6,149,0,0,0,5,442,132,58,62,153,10.030000000000001,7.0
barneje01,24973,152,150,422,314,180,26,13,7709,2686,918,515,653,47.629999999999995,0.0
barneju01,1934,0,0,2,0,0,0,0,1,0,0,1,0,0.0,0.0
barnema01,10080,20,14,231,2,0,0,2,750,233,115,107,297,21.02,2.0
barnere02,11683,35,31,155,81,20,6,1,1793,474,286,410,336,30.9,0.0
barneri01,3965,1,3,10,4,0,0,1,86,39,18,14,8,11.7,2.0
barnero01,1876,0,0,1,0,0,0,0,4,7,3,0,0,20.25,0.0
barnesc01,4025,0,1,22,0,0,0,1,83,25,16,10,26,11.53,0.0
barneto01,6051,11,4,125,0,0,0,2,432,137,56,43,132,9.97,5.0
barnevi01,17314,61,59,205,135,58,7,11,3282,1192,445,293,275,53.55,0.0
barnhed01,1924,0,0,1,0,0,0,0,3,0,0,2,0,0.0,0.0
barnhle01,3858,1,1,3,2,0,0,0,52,25,13,8,2,13.48,0.0
barnige01,5820,3,3,20,4,1,0,0,173,49,42,43,28,19.1,0.0
barnoed01,3931,0,0,6,0,0,0,0,22,7,2,8,8,5.08,0.0
barojsa01,9922,18,21,179,18,0,0,35,1170,374,171,179,177,28.85,15.0
baronda01,2007,1,3,16,6,0,0,0,123,50,26,19,18,5.71,2.0
barraky01,8066,15,12,227,0,0,0,11,656,150,78,134,279,12.64,9.0
barrbo01,9434,49,98,159,152,141,6,1,3985,1460,568,363,588,25.810000000000002,0.0
barrbo02,1935,0,0,2,0,0,0,0,7,5,1,2,0,3.86,0.0
barreaa01,4029,6,3,90,0,0,0,0,210,61,27,27,84,7.26,2.0
barrebi02,1921,1,0,4,0,0,0,0,15,2,4,9,2,7.2,0.0
barredi01,9699,35,58,141,91,32,3,2,2187,753,347,320,271,28.869999999999997,0.0
barrefr01,9724,15,17,104,2,0,0,12,653,211,85,90,90,20.950000000000003,0.0
barreja01,6051,2,4,103,0,0,0,4,280,82,42,45,88,13.629999999999999,6.0
barrere01,21376,69,69,253,149,67,11,7,3790,1292,496,312,333,44.629999999999995,0.0
barreti01,1988,0,0,4,0,0,0,1,28,10,6,2,5,5.79,0.0
barrifr01,13845,38,38,129,102,27,2,3,2154,718,331,246,323,52.019999999999996,8.0
barrija01,2018,10,9,26,26,0,0,0,388,117,49,47,98,3.41,0.0
barrima01,3995,0,0,5,0,0,0,0,20,10,5,7,4,15.379999999999999,0.0
barriyh01,2015,0,0,5,0,0,0,0,20,3,0,0,7,0.0,0.0
barrji01,23720,101,112,454,252,64,20,12,6196,2170,816,469,741,44.26,74.0
barrofr02,1914,0,0,1,0,0,0,0,3,1,0,0,1,0.0,0.0
barrst01,5925,3,7,24,13,4,0,0,251,88,48,57,32,12.16,1.0
barryed01,5718,1,6,12,10,6,0,0,237,74,31,25,34,10.959999999999999,0.0
barryha01,1912,0,0,3,0,0,0,0,39,18,11,4,3,7.62,0.0
barryke01,4013,1,1,20,1,0,0,0,83,30,21,16,23,28.11,0.0
barryto01,1904,0,1,1,1,0,0,0,2,6,3,1,1,40.5,0.0
barthbo01,1944,1,1,7,1,0,0,0,29,13,5,5,4,4.66,0.0
barthji01,2008,0,2,3,3,0,0,0,31,16,12,8,6,10.45,0.0
barthjo01,1904,0,0,4,0,0,0,0,32,12,6,8,5,5.06,0.0
barthle01,3860,0,0,9,0,0,0,0,84,36,21,15,7,12.21,0.0
bartlbi01,5716,0,1,19,3,2,0,1,204,57,23,29,24,11.59,0.0
bartocl01,4009,1,2,53,0,0,0,0,117,45,22,22,40,10.15,0.0
bartosh01,5983,4,2,73,0,0,0,1,195,66,34,27,29,16.9,3.0
bartsch01,1890,9,10,26,20,17,0,1,591,226,90,66,52,4.11,0.0
barziph01,2006,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0
bashlty01,2018,0,3,24,0,0,0,0,96,26,15,12,25,4.22,0.0
baskeji01,5736,9,6,35,14,9,1,1,426,138,52,57,59,12.350000000000001,0.0
bassan01,14100,5,9,147,18,1,0,3,898,311,150,110,202,39.82,10.0
bassbr01,6027,9,7,101,4,0,0,1,549,213,105,85,104,26.75,11.0
bassdi01,1939,0,1,1,1,0,0,0,24,7,6,6,1,6.75,0.0
bassich01,8063,4,14,40,30,0,0,0,574,187,82,76,149,16.63,1.0
bassno01,5886,13,17,65,34,6,2,0,761,271,150,137,111,22.520000000000003,2.0
bastaan01,18117,27,20,419,5,0,0,12,1179,304,175,192,470,50.88000000000001,13.0
bastich01,1884,0,0,1,0,0,0,0,18,6,2,0,2,3.0,0.0
batchjo01,5772,1,0,11,1,1,0,0,62,26,13,4,6,16.0,0.0
batchri01,5986,5,1,43,0,0,0,0,161,63,30,18,33,21.619999999999997,3.0
batesdi01,1969,0,0,1,0,0,0,0,5,3,5,3,3,27.0,0.0
batesfr01,3797,3,19,26,23,21,0,0,572,276,134,121,18,11.38,0.0
batesjo01,1889,0,1,1,1,1,0,0,24,15,12,5,3,13.5,0.0
batismi01,38060,102,115,658,248,11,5,41,5869,2021,974,899,1250,108.74000000000001,58.0
battijo01,3760,0,0,3,0,0,0,0,23,12,3,2,1,7.16,0.0
battoch01,1976,0,0,2,1,0,0,0,12,5,4,3,4,9.0,0.0
baueral01,3770,1,6,7,7,6,0,0,161,53,32,41,26,10.649999999999999,0.0
bauerlo01,1918,0,0,1,0,0,0,0,0,0,1,2,0,0.0,0.0
bauerri01,14029,11,14,187,10,0,0,3,951,322,159,121,185,44.64,7.0
bauerru01,15527,31,30,129,71,27,4,6,1797,562,235,271,300,64.25,0.0
bauertr01,14105,59,47,160,150,2,0,1,2712,826,396,355,926,30.74,8.0
baumabu01,6051,3,3,38,0,0,0,0,92,27,19,18,35,84.27,4.0
baumafr01,21560,45,38,244,78,19,4,13,2392,856,364,300,384,49.62,32.0
baumgge01,9570,36,47,124,79,51,7,4,2057,682,245,263,283,21.61,0.0
baumgha01,1920,0,1,9,0,0,0,0,54,18,8,6,7,4.0,0.0
baumgro01,9900,22,36,90,84,10,6,0,1486,492,220,211,222,23.470000000000002,5.0
baumgst01,15363,26,21,143,40,18,3,7,1517,553,208,185,129,31.97,0.0
bausege01,1889,1,4,7,6,6,0,0,166,64,24,33,18,3.9,0.0
bautaed01,9810,6,6,97,0,0,0,11,447,148,72,70,89,27.270000000000003,8.0
bautide01,18063,11,15,131,21,0,0,0,670,246,146,131,180,90.25999999999998,7.0
bautige01,2018,0,1,5,0,0,0,0,13,8,6,5,3,12.46,0.0
bautijo01,19930,32,42,312,49,4,0,3,2057,732,352,171,328,60.309999999999995,28.0
baylijo01,6018,5,4,61,0,0,0,0,192,71,48,33,54,17.29,4.0
baynebi01,17316,31,32,199,55,21,2,8,1986,711,356,297,259,43.519999999999996,0.0
bazaryo01,8029,3,4,25,8,0,0,0,181,68,46,34,37,55.760000000000005,1.0
beachbr01,10061,14,12,48,48,1,1,0,827,227,103,92,280,21.06,15.0
beallwa01,9631,5,5,36,12,1,0,1,372,110,61,111,85,32.620000000000005,0.0
beamal01,1889,1,1,2,2,2,0,0,54,11,13,15,1,6.5,0.0
beamer01,1895,0,2,9,1,1,0,3,74,33,31,25,3,11.31,0.0
beamoch01,5871,3,3,27,5,1,1,0,214,64,31,36,45,10.92,1.0
beamtj01,4014,4,2,52,0,0,0,1,191,69,38,26,36,12.64,6.0
beanbe01,9663,11,7,86,8,1,0,2,705,288,139,96,89,37.25,0.0
beanco01,6018,0,1,6,0,0,0,0,21,8,7,9,5,25.5,0.0
beardda01,13884,19,20,172,3,0,0,30,827,274,144,124,185,32.45,19.0
beardge01,13650,45,38,193,84,29,7,1,2365,791,347,435,259,127.33,0.0
beardmi01,7902,4,2,74,2,0,0,1,354,128,49,45,43,20.01,8.0
beardra01,1954,0,4,13,10,0,0,0,174,62,24,28,17,3.72,0.0
bearega01,3953,5,6,23,11,2,0,0,299,106,57,53,64,9.73,3.0
bearnla01,9829,13,21,173,7,0,0,8,968,350,148,135,124,34.620000000000005,18.0
bearske01,1990,0,2,3,3,0,0,0,23,16,11,5,2,12.91,0.0
beaslch01,1991,0,1,22,0,0,0,0,80,26,10,10,14,3.38,1.0
beatied01,9445,48,56,109,108,104,5,0,2838,997,387,372,335,19.54,0.0
beatope01,12079,4,2,85,0,0,0,0,282,85,45,37,60,22.980000000000004,3.0
beattbl01,3980,0,0,7,1,0,0,0,47,14,4,6,10,4.29,1.0
beattji01,17838,52,87,203,182,31,7,1,3446,1174,532,461,660,40.66,25.0
beavabl01,8050,16,20,54,44,0,0,0,879,326,150,47,137,19.33,0.0
beazljo01,11673,31,12,76,46,21,3,3,1122,349,125,157,147,16.490000000000002,0.0
becanbu01,3769,3,8,11,11,11,0,0,273,110,60,26,15,7.75,0.0
bechlst01,2002,0,0,3,0,0,0,0,14,6,7,4,3,13.5,0.0
beckbo01,23240,38,69,265,100,44,3,6,3102,1121,494,342,352,58.660000000000004,0.0
beckch01,4023,0,0,17,0,0,0,0,54,22,11,5,12,6.32,0.0
beckch02,10084,4,4,103,1,0,0,1,390,148,85,75,86,28.2,4.0
beckebo01,3795,0,2,6,2,2,0,0,87,38,21,12,10,16.43,0.0
beckech01,3823,3,5,15,5,5,1,0,241,88,35,29,36,7.04,0.0
beckejo02,30117,138,106,335,332,12,6,0,6153,1897,884,629,1901,56.879999999999995,28.0
beckero01,3993,0,0,7,0,0,0,0,21,7,9,10,8,18.9,1.0
beckfr01,3768,0,5,5,5,4,0,0,102,50,25,10,18,14.120000000000001,0.0
beckge01,1914,0,0,1,0,0,0,0,3,1,0,0,0,0.0,0.0
becklja01,1902,0,1,1,1,0,0,0,12,9,3,1,2,6.75,0.0
beckmbi01,9704,21,25,90,44,17,4,2,1320,499,234,119,108,21.21,0.0
beckmji01,3855,0,2,10,1,0,0,0,83,37,18,15,4,11.71,0.0
beckri01,1965,2,1,3,3,1,1,0,63,22,5,7,10,2.14,1.0
beckro01,27962,38,45,704,0,0,0,286,2304,703,282,191,644,49.64,33.0
beckwjo01,13879,18,19,229,5,0,0,7,1266,432,166,150,319,26.890000000000004,30.0
becquju01,3921,0,0,2,0,0,0,0,7,5,4,1,0,29.25,0.0
bedarer01,22091,71,82,241,230,1,1,1,3911,1242,578,533,1246,57.339999999999996,4.0
bedgoph01,3845,1,2,10,3,1,0,0,83,23,15,18,12,9.3,0.0
bediehu01,7654,59,53,179,102,57,4,19,2810,932,321,236,420,12.469999999999999,0.0
bednaan01,3861,0,0,5,0,0,0,0,16,14,9,1,3,38.25,0.0
bedroca01,10080,14,10,215,0,0,0,8,605,197,88,88,215,21.27,5.0
bedrost01,27828,76,79,732,46,0,0,184,3573,1026,447,518,921,52.18000000000001,75.0
beebefr01,13367,62,83,202,153,93,9,4,3883,1090,412,534,634,23.84,0.0
beeched01,1890,0,0,1,0,0,0,0,18,10,8,3,0,12.0,0.0
beechma01,5991,8,22,53,53,0,0,0,885,322,176,131,266,17.189999999999998,11.0
beechro01,3815,0,2,4,2,2,0,1,59,28,9,9,5,10.51,0.0
beedety01,2018,0,1,2,2,0,0,0,23,9,7,8,9,8.22,0.0
beeksja01,2018,5,1,14,1,0,0,0,152,52,31,24,42,17.259999999999998,0.0
beeleda01,4029,0,3,5,5,0,0,0,58,24,13,14,13,12.99,3.0
beenean01,3967,0,2,6,3,0,0,0,62,31,24,10,11,15.59,1.0
beenefr01,13801,12,7,112,6,0,0,8,864,274,116,111,156,33.589999999999996,19.0
beerscl01,1948,0,0,1,0,0,0,0,2,3,1,1,0,13.5,0.0
beggsjo01,17489,48,35,238,41,23,4,29,2081,688,228,189,178,29.5,0.0
begleed01,3769,16,27,46,44,40,0,0,1143,427,186,147,148,9.09,0.0
behanpe01,5766,7,15,40,24,9,1,2,567,248,100,72,43,13.88,0.0
behenri01,7935,3,10,26,17,0,0,0,278,105,63,42,36,30.480000000000004,3.0
behneme01,1970,0,2,5,1,0,0,0,30,15,5,8,2,4.5,2.0
behrmha01,7790,24,17,174,27,5,2,19,1289,427,210,228,189,36.14,0.0
beimejo01,26095,29,34,676,23,0,0,5,2040,719,307,272,379,92.59,52.0
beirnke01,6003,3,3,46,4,0,0,0,257,89,58,43,63,22.97,4.0
belchti01,29902,146,140,394,373,42,18,5,7328,2423,1130,860,1519,64.72,43.0
belfimi01,2013,0,0,1,0,0,0,0,4,3,2,1,0,13.5,0.0
belinbo01,15726,28,51,146,102,14,4,2,1996,603,303,333,476,33.699999999999996,18.0
belinst01,25927,41,37,585,0,0,0,79,2056,590,316,285,622,68.07,43.0
belisma01,30164,52,58,693,44,1,0,14,2786,1024,446,238,711,73.05000000000001,42.0
belisro01,12073,24,20,341,0,0,0,12,1018,309,145,127,273,27.03,33.0
belitto01,4001,1,1,13,0,0,0,0,38,13,9,7,8,10.41,0.0
belivje01,12089,2,1,86,0,0,0,2,196,71,39,32,66,39.75,3.0
bellaan01,2015,3,1,17,0,0,0,0,70,16,6,10,18,2.31,0.0
bellbi01,3907,0,1,5,1,0,0,0,50,16,8,14,4,4.6,0.0
bellch01,3780,4,6,12,11,10,0,0,285,99,41,26,20,5.68,0.0
bellch02,4035,0,4,31,4,0,0,0,209,95,55,33,64,15.52,4.0
bellde01,2000,0,0,1,0,0,0,0,3,3,4,3,0,36.0,0.0
beller01,11934,15,18,68,34,2,0,0,704,238,135,112,152,29.49,0.0
bellga01,23562,121,117,519,233,71,9,51,6045,1794,825,842,1378,54.349999999999994,64.0
bellge01,9545,43,79,160,124,92,17,4,3258,1010,344,305,376,15.470000000000002,0.0
bellhe01,22099,38,32,590,0,0,0,168,1886,584,244,214,637,43.18000000000001,21.0
bellhi01,15435,32,34,221,47,14,1,24,1990,743,272,143,191,32.239999999999995,0.0
bellje01,7890,17,11,69,28,8,0,1,849,262,103,114,89,11.27,10.0
bellra01,1912,0,0,3,0,0,0,0,18,8,6,8,5,9.0,0.0
bellro01,16023,34,37,151,108,2,0,0,2058,757,435,288,421,48.08,13.0
belltr01,8044,4,8,54,11,0,0,0,349,161,72,44,76,85.37,5.0
belowdu01,6036,2,4,43,3,0,0,0,234,83,37,21,45,18.35,3.0
beltrfr01,6014,3,2,67,0,0,0,1,223,74,47,49,68,24.509999999999998,3.0
beltrom01,2010,0,1,2,2,0,0,0,21,9,7,7,9,9.0,0.0
beltrri01,9998,2,3,78,5,0,0,1,319,110,52,43,106,71.7,3.0
bendech01,30575,212,127,459,334,255,40,34,9051,2645,823,712,1711,55.11,0.0
benesal01,17996,29,28,115,70,5,1,1,1482,493,252,220,401,47.17,9.0
benesan01,29932,155,139,403,387,21,9,1,7516,2377,1106,909,2000,61.910000000000004,52.0
bengera01,23177,101,130,346,249,102,12,19,5626,2177,941,598,655,56.00999999999999,0.0
benitar01,32018,40,47,762,0,0,0,289,2337,545,271,403,946,60.660000000000004,32.0
benjami01,1997,0,0,1,0,0,0,0,3,0,0,0,0,0.0,0.0
benneda01,1964,0,0,1,0,0,0,0,3,2,1,0,1,9.0,0.0
bennede01,15722,43,47,182,127,28,6,6,2589,850,354,281,572,30.299999999999997,27.0
benneer01,3991,2,0,25,0,0,0,1,83,33,24,16,13,7.9,1.0
bennefr01,3855,0,1,5,1,0,0,0,40,16,4,6,1,2.92,0.0
benneje01,10037,8,17,179,6,0,0,3,685,244,109,108,154,25.08,13.0
bennejo02,3997,2,1,7,3,0,0,0,57,28,18,10,13,13.5,0.0
bennesh01,5994,5,7,83,1,0,0,1,377,142,82,57,71,22.97,6.0
bennhe01,1914,0,0,1,0,0,0,0,3,0,0,0,1,0.0,0.0
benoijo01,32144,58,49,764,55,0,0,53,3206,883,455,437,1058,74.71000000000001,21.0
bensoal01,1934,0,1,2,2,0,0,0,29,19,13,5,4,12.1,0.0
bensokr01,18038,70,75,206,200,8,2,0,3731,1292,611,441,806,48.86,37.0
bentlja01,17283,46,33,138,89,39,4,9,2142,761,318,263,259,27.42,0.0
bentoal01,27206,98,88,455,167,58,10,66,5065,1672,686,733,697,54.559999999999995,0.0
bentola01,25077,127,128,455,258,122,13,22,6891,2559,1029,691,670,69.07000000000001,0.0
bentoru01,28758,150,144,437,305,145,24,21,7552,2472,863,712,950,48.93,0.0
bentosi01,1922,0,0,1,0,0,0,0,0,0,0,2,0,0.0,0.0
bentzch01,4009,0,3,40,0,0,0,0,89,31,25,23,18,37.36,3.0
benzjo01,17235,76,75,251,163,75,17,3,4079,1225,367,334,539,19.4,0.0
bereja01,25976,71,65,211,203,4,0,0,3333,1095,634,626,920,77.08,25.0
berenbr01,13881,44,55,142,131,13,5,0,2345,730,350,425,607,37.269999999999996,12.0
berenju01,31767,67,62,490,95,5,2,32,3616,1034,522,604,975,79.48999999999998,42.0
bergebr02,8042,19,25,102,59,4,1,0,1272,467,217,122,225,17.75,11.0
bergehe01,7634,32,29,90,68,42,5,1,1797,504,173,176,337,10.87,0.0
bergju01,6030,0,1,60,0,0,0,0,192,66,29,27,27,9.68,2.0
bergmch01,10080,11,15,71,25,0,0,0,647,269,134,49,130,29.85,4.0
bergmdu01,2004,0,0,1,0,0,0,0,6,4,3,1,1,13.5,0.0
bergmja01,12045,12,24,155,50,1,0,0,1169,400,218,153,299,38.9,17.0
bergmse01,15972,39,47,196,117,5,2,0,2251,912,440,272,455,48.42999999999999,23.0
berkeja01,10054,10,20,110,28,0,0,0,746,320,148,91,163,37.75,7.0
berlyja01,7720,10,13,65,18,6,2,2,646,245,120,98,66,22.18,0.0
bernadw01,7920,4,8,115,2,0,0,6,528,196,81,86,92,16.369999999999997,8.0
bernajo01,1909,0,0,1,0,0,0,0,3,1,0,2,2,0.0,0.0
bernavi01,1977,1,1,15,0,0,0,0,61,23,12,9,6,5.31,2.0
bernead01,18030,11,27,150,37,0,0,0,1128,430,247,133,247,78.46000000000001,8.0
bernhbi01,17127,116,81,231,200,175,14,3,5376,1860,605,365,545,28.5,0.0
bernhwa01,1918,0,0,1,0,0,0,0,2,0,0,0,1,0.0,0.0
berrijo01,6051,29,26,72,71,2,1,0,1189,364,197,144,390,15.75,1.0
berryjo03,7777,21,22,133,0,0,0,18,882,246,80,87,117,28.440000000000005,0.0
bertafr01,13769,19,29,99,66,6,5,0,1239,399,176,214,280,32.519999999999996,8.0
bertomi01,5988,3,1,28,6,0,0,0,138,60,39,33,38,25.06,3.0
bertrle01,1936,0,0,1,0,0,0,0,6,3,2,2,1,9.0,0.0
beruman01,3991,2,3,40,0,0,0,1,143,40,30,38,46,11.08,4.0
besanfr01,1956,1,0,7,2,0,0,0,53,22,11,14,7,5.6,0.0
bessedo01,7826,14,7,108,2,1,0,12,633,196,78,88,118,14.26,11.0
bessehe01,9712,5,15,65,25,5,0,2,728,298,183,128,118,33.599999999999994,0.0
bestka01,9926,5,6,61,0,0,0,5,274,96,41,39,73,28.49,3.0
betande01,14104,21,22,357,1,0,0,36,1143,228,100,170,619,29.1,5.0
betanra01,26112,38,37,680,0,0,0,75,2057,596,256,164,724,44.06,40.0
bethach01,4033,0,0,6,0,0,0,0,16,7,6,11,3,14.73,0.0
bethkji01,1965,2,0,25,0,0,0,0,120,41,19,22,19,4.28,2.0
betteje01,1984,0,0,3,0,0,0,1,29,9,5,5,5,4.66,0.0
bettich01,12093,30,25,125,89,1,1,0,1611,594,299,189,389,33.839999999999996,14.0
bettsha01,3816,0,1,2,1,1,0,0,37,12,11,8,2,12.7,0.0
bettshu01,19269,61,68,307,125,53,8,16,4099,1581,596,321,323,45.7,0.0
bevenbi01,7782,40,36,96,84,46,6,0,1927,598,220,236,289,12.4,0.0
beverja01,2002,0,3,7,3,0,0,0,59,27,19,9,16,16.85,0.0
bevilbe01,1901,0,2,2,2,1,0,0,27,8,4,9,1,4.0,0.0
bevilbr01,5991,5,3,60,1,0,0,1,202,72,47,36,67,18.64,3.0
bevillo01,1942,0,1,4,1,0,0,0,29,9,7,11,2,6.52,0.0
biagijo01,6051,11,23,154,22,0,0,2,778,290,142,85,212,14.4,1.0
bibbyji01,25705,111,101,340,239,56,19,8,5168,1565,719,723,1079,59.120000000000005,38.0
bibenau01,4035,7,5,37,12,0,0,0,343,130,67,34,71,10.870000000000001,0.0
bickfve01,13657,66,57,182,149,73,9,2,3229,1040,444,467,450,32.13,0.0
bickhda01,1886,1,0,1,1,1,0,0,27,13,3,3,6,3.0,0.0
bicknch01,3897,0,1,30,1,0,0,0,162,61,41,34,9,13.58,0.0
biddlje01,2018,6,1,60,0,0,0,1,191,50,22,31,67,3.11,5.0
biddlro01,10010,20,30,198,41,0,0,46,1136,409,230,170,261,29.36,15.0
biebesh01,2018,11,5,20,19,0,0,0,344,130,58,23,118,4.55,0.0
bielemi01,27867,70,73,347,178,7,4,5,3693,1236,572,496,783,54.99,45.0
biemiha01,3845,1,1,28,3,1,0,2,192,66,30,34,19,8.78,0.0
bierblo01,5661,0,0,4,0,0,0,1,44,13,5,5,5,4.22,0.0
bierbni01,8009,6,9,38,25,0,0,0,434,178,107,85,112,35.019999999999996,4.0
bierdra01,2008,0,2,29,0,0,0,0,110,48,20,19,25,4.91,2.0
bigbely01,3841,0,3,17,2,0,0,0,159,70,41,29,13,9.129999999999999,0.0
biggsch01,1932,1,1,6,4,0,0,0,74,32,19,12,1,6.93,0.0
biittla01,1977,0,0,1,0,0,0,0,4,5,6,1,3,40.5,0.0
bilbrji01,1949,0,0,1,0,0,0,0,3,1,2,3,0,18.0,0.0
bildiem01,9695,4,8,41,17,7,0,1,444,184,96,75,55,37.650000000000006,0.0
billibr01,1999,0,0,8,0,0,0,0,23,11,14,10,3,16.43,0.0
billibr02,6036,0,0,5,0,0,0,0,33,17,12,7,14,26.1,0.0
billich01,18091,83,64,226,197,4,2,0,3637,1162,501,499,1052,34.45,32.0
billiha01,5737,8,8,52,18,5,0,3,513,164,75,105,62,12.09,0.0
billija01,25662,145,113,476,305,74,27,15,6692,2272,949,750,1141,63.25,97.0
billijo02,5784,10,15,39,25,8,1,0,591,209,110,107,67,15.080000000000002,0.0
birddo01,23739,73,60,432,100,8,3,60,3641,1273,538,296,680,47.4,56.0
birdre01,1921,0,0,1,0,0,0,0,15,5,3,1,2,5.4,0.0
birkbmi01,11937,12,19,54,51,2,0,0,811,319,146,93,149,31.49,4.0
birkiku01,6021,6,4,60,2,0,0,0,226,82,49,35,64,13.97,0.0
